from,to
131144285,196639524
131144285,156736788
131144285,198263488
131144285,257948824
131144285,92840800
131144285,103691927
131144285,19215029
131144285,7380362
131144285,17979132
131144285,40761157
131144285,36517831
131144285,140606706
131144285,60741940
131144285,52604183
131144285,70770600
131144285,25820793
131144285,57600394
131144285,16732171
131144285,231305065
131144285,16438526
131144285,18166000
131144285,111740857
131144285,220229148
131144285,242987714
131144285,34407425
131144285,39689218
131144285,256159798
131144285,14663120
131144285,65553118
131144285,16989941
131144285,41867062
131144285,64796742
131144285,17580872
131144285,150056555
131144285,23823589
131144285,14943715
131144285,17886648
131144285,90157226
131144285,7576
131144285,21980572
131144285,42501365
131144285,103513361
131144285,23267168
131144285,42514935
131144285,19594770
131144285,18194546
131144285,13370272
131144285,39068156
131144285,19675262
131144285,14243732
131144285,168354737
131144285,14251906
131144285,14426082
131144285,172827452
131144285,243439059
131144285,13054932
131144285,249727544
131144285,30756190
131144285,250462221
131144285,28620518
131144285,22203790
131144285,21164786
131144285,28243851
131144285,219902221
131144285,15791087
131144285,15746053
131144285,17813295
131144285,229929171
131144285,32204944
131144285,31044447
131144285,14547400
131144285,27558377
131144285,177925081
131144285,16247022
131144285,152869891
131144285,16467030
131144285,13851852
131144285,17745865
131144285,330399218
131144285,52500205
131144285,65686021
131144285,9841042
131144285,16353245
131144285,339788140
131144285,17838251
131144285,156269755
131144285,5232231
131144285,14501275
131144285,21169001
131144285,16446227
131144285,11359872
131144285,30785360
131144285,108145288
131144285,323441692
131144285,14462255
131144285,261800814
131144285,215724273
131144285,26846627
131144285,34008514
131144285,5992502
131144285,264337465
131144285,18625932
131144285,140677811
131144285,546019438
131144285,237038987
131144285,19511068
131144285,175421213
131144285,229243080
131144285,18892633
131144285,16931939
131144285,167428046
131144285,57455923
131144285,15400290
131144285,174299427
131144285,20216144
131144285,16577649
131144285,302132264
131144285,152433
131144285,158442862
131144285,1506391
131144285,7465672
131144285,242804989
131144285,18819007
131144285,16351770
131144285,82666366
131144285,391537784
131144285,21110278
131144285,454186241
131144285,18941031
131144285,19845342
131144285,130863181
131144285,90892746
131144285,150794946
131144285,299296722
131144285,129518592
131144285,94348239
131144285,125698443
131144285,243878196
131144285,115719981
131144285,216429230
131144285,200148705
131144285,59148903
131144285,37724057
131144285,34412264
131144285,142533934
131144285,97695035
131144285,183261951
131144285,14984540
131144285,302101734
131144285,28408829
131144285,530977797
131144285,327400351
131144285,243483540
131144285,406154806
131144285,394149580
131144285,334800465
131144285,243884369
131144285,326674822
131144285,394380388
131144285,390823537
131144285,390367027
131144285,72171547
131144285,31363321
131144285,284357450
131144285,111437339
131144285,82649274
131144285,787799
131144285,274644958
131144285,122722491
131144285,24280451
131144285,370991967
131144285,21895434
131144285,21865219
131144285,148983302
131144285,17027468
131144285,66188135
131144285,187752756
131144285,15300907
131144285,131644003
131144285,22036865
131144285,72702593
131144285,14917006
131144285,16029366
131144285,18037154
131144285,18163032
131144285,15091490
131144285,22916560
131144285,161430964
131144285,28437612
131144285,52574385
131144285,125500164
131144285,230892857
131144285,187646592
131144285,39617992
131144285,16267787
131144285,21811848
131144285,42924853
131144285,180389279
131144285,205488145
131144285,19289381
131144285,14059402
131144285,15649203
131144285,15097208
131144285,23254893
131144285,9471532
131144285,13184372
131144285,15583257
131144285,728773
131144285,87720071
131144285,6070202
131144285,15040367
131144285,19166519
131144285,303558199
131144285,33430599
131144285,93552040
131144285,7517572
131144285,7889782
131144285,120961888
131144285,113965577
131144285,24781568
131144285,10776782
131144285,73281025
131144285,35792049
131144285,487674896
131144285,29778934
131144285,188429017
131144285,16929614
131144285,21018188
131144285,9362802
131144285,413957969
131144285,71117041
131144285,94894251
131144285,21531042
131144285,17874544
131144285,5654712
131144285,18651556
131144285,716909424
131144285,14202817
131144285,197594920
131144285,619546946
131144285,621423747
131144285,23490625
131144285,350812963
131144285,266329170
131144285,235673206
131144285,14441143
131144285,568282577
131144285,422197368
131144285,171211463
131144285,167344541
131144285,16051399
131144285,191977580
131144285,24768718
131144285,351033110
131144285,16564324
131144285,137729294
131144285,217284148
131144285,21368237
131144285,514955678
131144285,293709920
131144285,552986710
131144285,529723526
131144285,481709105
131144285,550676862
131144285,177434494
131144285,486421403
131144285,268859716
131144285,174762283
131144285,41242007
131144285,284647474
131144285,479666165
131144285,244655353
131144285,15387580
131144285,414184123
131144285,293579747
131144285,367180223
131144285,41805357
131144285,385493787
131144285,399513435
131144285,391796223
131144285,34707884
131144285,17093617
131144285,189262428
131144285,352673744
131144285,45830213
131144285,52426577
131144285,14792079
131144285,20783720
131144285,16020654
131144285,78081806
131144285,8119452
131144285,346651633
131144285,191585706
131144285,195503811
131144285,42706725
131144285,16827864
131144285,13215382
131144285,334287162
131144285,334900274
131144285,138565725
131144285,40052418
131144285,31117753
131144285,15865878
131144285,91418218
131144285,13749282
131144285,248941406
131144285,125547081
131144285,36735522
131144285,10821392
131144285,266635682
131144285,17445752
131144285,35842516
131144285,18921377
131144285,1090561
131144285,17279075
131144285,240839115
131144285,293715173
131144285,18148466
131144285,286832175
131144285,17491392
131144285,18817516
131144285,285804991
131144285,105215966
131144285,18083035
131144285,283187084
131144285,243224758
131144285,154646004
131144285,192972906
131144285,84413832
131144285,16045268
131144285,1385211
131144285,19826509
131144285,73438115
131144285,36931178
131144285,253716182
131144285,14846980
131144285,22825862
131144285,92448493
131144285,115190209
131144285,16017475
131144285,196202416
131144285,15627051
131144285,20457433
131144285,58028621
131144285,89048551
131144285,5120691
131144285,242298940
131144285,24627188
131144285,17156434
131144285,17088337
131144285,17998577
131144285,83662022
131144285,19784513
131144285,182496304
131144285,60638144
131144285,16494374
131144285,63224970
131144285,19472759
131144285,36620051
131144285,96836124
131144285,30903574
131144285,27245426
131144285,24921267
131144285,24766241
131144285,25535010
131144285,54337125
131144285,11640472
131144285,30034124
131144285,83134806
131144285,224292251
131144285,14254408
131144285,16955991
131144285,88789814
131144285,156033126
131144285,16130330
131144285,69009086
131144285,110615601
131144285,119199350
131144285,18272473
131144285,221091765
131144285,34720784
131144285,38239688
131144285,72874723
131144285,34249543
131144285,23196051
131144285,39585367
131144285,96808450
131144285,1356241
131144285,14178674
131144285,16104602
131144285,36164125
131144285,110460875
131144285,56496474
131144285,56443633
131144285,96795631
131144285,81169311
131144285,121944057
131144285,39541743
131144285,15098559
131144285,18478452
131144285,15104164
131144285,17972278
131144285,14514804
131144285,22789125
131144285,22720723
131144285,16264965
131144285,66413491
131144285,122445177
131144285,71573191
131144285,47986240
131144285,29977461
131144285,24029979
131144285,96177481
131144285,33639255
131144285,18036441
131144285,79797834
131144285,14987728
131144285,19909915
131144285,128637042
131144285,14870177
131144285,16404772
131144285,87277959
131144285,81133226
131144285,128960879
131144285,19956296
131144285,20270494
131144285,14869449
131144285,29845898
26710622,962300119
26710622,2152202993
26710622,1192372250307104768
26710622,482025072
26710622,430519049
26710622,1129669010017140736
26710622,1176820466658500609
26710622,487833518
26710622,51241574
26710622,873171886229901312
26710622,2985312959
26710622,16949344
26710622,3598100057
26710622,168607383
26710622,838786399528697860
26710622,44313027
26710622,65327371
26710622,70349754
26710622,394035319
26710622,370727000
26710622,107017421
26710622,2308577527
26710622,964446161707917312
26710622,3117671981
26710622,928531940797566977
26710622,745980580479832064
26710622,128211584
26710622,1857474476
26710622,33863096
26710622,18238170
26710622,1389101947
26710622,755027587
26710622,4744197497
26710622,50978084
26710622,77047226
26710622,550036360
26710622,20660262
26710622,21743231
26710622,827163217692655616
26710622,14755399
26710622,51834545
26710622,15458277
26710622,2711898961
26710622,84091246
26710622,270900518
26710622,14260960
26710622,26205565
26710622,806849790977933312
26710622,212159767
26710622,83796090
26710622,91302733
26710622,1362544471
26710622,823474294336487424
26710622,180704610
26710622,119377748
26710622,2303085049
26710622,117080534
26710622,408362345
26710622,769097990355165185
26710622,785491293212381184
26710622,2894514988
26710622,24231865
26710622,388858301
26710622,1454322618
26710622,705363849915068416
26710622,227067825
26710622,364873648
26710622,3200982952
26710622,1326669842
26710622,15862891
26710622,68784803
26710622,3433962489
26710622,3412838009
26710622,26267038
26710622,43300886
26710622,2824868249
26710622,3147597909
26710622,1482043753
26710622,3107765411
26710622,76902335
26710622,106059177
26710622,492368418
26710622,193301414
26710622,580646207
26710622,376147835
26710622,756617916
26710622,285497201
26710622,459486112
26710622,467551928
26710622,326757861
26710622,469354717
26710622,381414568
26710622,2495029484
26710622,529259378
26710622,244200123
26710622,2365640388
26710622,240590834
26710622,538030078
26710622,556753654
26710622,87070159
26710622,567360618
26710622,2251770673
26710622,150577351
26710622,2239218554
26710622,20272531
26710622,14617444
26710622,597311206
26710622,88754010
26710622,243621189
26710622,382576806
26710622,41100137
26710622,50393960
26710622,372875074
26710622,17899109
26710622,903489385
26710622,623515451
26710622,14592723
26710622,743066030
26710622,1388136151
26710622,303835241
26710622,882267576
26710622,79998692
26710622,331510991
26710622,254044200
26710622,1547563471
26710622,400004717
26710622,232975838
26710622,233269940
26710622,255941376
26710622,2259363626
26710622,2188054590
26710622,213990800
26710622,117687824
26710622,43728855
26710622,628312155
26710622,1326408871
26710622,115741729
26710622,612415067
26710622,69289733
26710622,20280065
26710622,15134240
26710622,35720969
26710622,40205867
26710622,34573313
26710622,208091152
26710622,93704014
26710622,24183388
26710622,66704176
26710622,16465385
26710622,26198882
26710622,161270710
26710622,89188026
26710622,105117848
26710622,125694993
26710622,130137102
26710622,27933580
26710622,15110431
26710622,16817883
14441010,991548360
14441010,506857195
14441010,929444164617596929
14441010,1161269959420514304
14441010,754312458
14441010,922908370838880257
14441010,984155379205640193
14441010,3064570269
14441010,326370121
14441010,171199396
14441010,1194848742
14441010,1164992903468343297
14441010,1166123847327899648
14441010,764256085192667136
14441010,358253105
14441010,35777188
14441010,64943911
14441010,880076798549266433
14441010,2180367271
14441010,246980471
14441010,2443567364
14441010,1125774436714668034
14441010,910209427671863297
14441010,2418633713
14441010,2193389379
14441010,501891936
14441010,1095771225874403328
14441010,2815610751
14441010,986283878775128067
14441010,1101131379927117825
14441010,2653626769
14441010,946453539659841538
14441010,1055551399835156480
14441010,19732618
14441010,249791303
14441010,1093771226
14441010,47448886
14441010,562734189
14441010,918663975260315649
14441010,791323908066648064
14441010,110770052
14441010,20266777
14441010,18891923
14441010,109071031
14441010,437525465
14441010,3876356669
14441010,3656256873
14441010,297100174
14441010,449588356
14441010,15912890
14441010,106204123
14441010,577432615
14441010,218975278
14441010,19544895
14441010,1027236586923216896
14441010,964946021309648896
14441010,302083519
14441010,906114092
14441010,1049724209595858944
14441010,15458277
14441010,1096506136050745344
14441010,1040644991423537153
14441010,16785032
14441010,405033226
14441010,176883031
14441010,832689546416443398
14441010,67610400
14441010,18495954
14441010,89887215
14441010,48144950
14441010,494580300
14441010,140495025
14441010,1440641
14441010,5746452
14441010,19781646
14441010,877885409681952768
14441010,21049183
14441010,227429355
14441010,868389662
14441010,2330530707
14441010,333550831
14441010,27694585
14441010,217900600
14441010,62392821
14441010,1935049896
14441010,301863076
14441010,25620597
14441010,718294442
14441010,45828171
14441010,19354266
14441010,18936110
14441010,702187620227485697
14441010,816345880190128128
14441010,2165375268
14441010,1860949428
14441010,2277873937
14441010,1516296066
14441010,89119710
14441010,91799014
14441010,927921477122514944
14441010,821817992493355012
14441010,137703483
14441010,181997827
14441010,136406719
14441010,42426405
14441010,104237736
14441010,130507754
14441010,1024321750585233408
14441010,28785486
14441010,222953824
14441010,593893034
14441010,637076886
14441010,2279363005
14441010,1049325226226532352
14441010,701381540
14441010,793942212065329156
14441010,1032270709932875776
14441010,934194857865818113
14441010,1038082197243289600
14441010,23995748
14441010,854148296029470720
14441010,1048996142040723456
14441010,714247355848110080
14441010,950838651650441216
14441010,15964373
14441010,407850830
14441010,850211924
14441010,813673088
14441010,615548511
14441010,22317133
14441010,497340309
14441010,1250688434
14441010,901122039343403008
14441010,18584536
14441010,57382768
14441010,3327105423
14441010,1398786733
14441010,769269785855229952
14441010,1486490882
14441010,2550283746
14441010,250455054
14441010,122369320
14441010,226426787
14441010,14107395
14441010,3763396092
14441010,261576950
14441010,3093657562
14441010,1006709624576229377
14441010,492657311
14441010,94103877
14441010,119061808
14441010,148477475
14441010,118828764
14441010,43909630
14441010,40271841
14441010,119486479
14441010,151936506
14441010,67324224
14441010,70497369
14441010,378740424
14441010,1001672367343570945
14441010,562188508
14441010,65416742
14441010,923662158415695872
14441010,16949344
14441010,53039176
14441010,25950355
14441010,199686891
14441010,2561621581
14441010,2315512764
14441010,22245277
14441010,474995049
14441010,3369569627
14441010,129834485
14441010,47029097
14441010,885575488437186562
14441010,75060663
14441010,953337728787206144
14441010,1013969161356234753
14441010,997182823692951552
14441010,1011324162433077248
14441010,537787344
14441010,2305428572
14441010,25181492
14441010,104298598
14441010,902704760
14441010,940642036507701250
14441010,3331543913
14441010,822269351386554372
14441010,493623514
14441010,1646162814
14441010,282545479
14441010,1043667150
14441010,18976147
14441010,21394247
14441010,81578707
14441010,2835304833
14441010,895701702799638528
14441010,1915349490
14441010,3247638479
14441010,2608640785
14441010,937744743622045696
14441010,3026946037
14441010,908427279000309761
14441010,117445602
14441010,7212562
14441010,962055305637933056
14441010,892790857048489984
14441010,4059807852
14441010,463784385
14441010,57047586
14441010,811350
14441010,420034061
14441010,39348006
14441010,3282859598
14441010,1153780130
14441010,57379673
14441010,14112296
14441010,3260518932
14441010,2589717313
14441010,928334357240172545
14441010,342716687
14441010,872156132688711681
14441010,829049306669805569
14441010,914175247108202497
14441010,54314139
14441010,948646852525744129
14441010,951926584948248584
14441010,2717440489
14441010,358579106
14441010,1917964784
14441010,851600329
14441010,956000040979443714
14441010,44357943
14441010,82670164
14441010,227342532
14441010,17374056
14441010,84121002
14441010,25111672
14441010,17416707
14441010,54373762
14441010,23587146
14441010,38640709
14441010,2934590855
14441010,15735683
14441010,381418655
14441010,18172032
14441010,18262356
14441010,116591753
14441010,71284092
14441010,58511663
14441010,4817139766
14441010,2991010881
14441010,730560698334478336
14441010,217495670
14441010,2576746824
14441010,386596660
14441010,605943487
14441010,3152115646
14441010,2789134926
14441010,4882842069
14441010,890943547138093057
14441010,885511471165304833
14441010,797198356011511808
14441010,965606277572452352
14441010,2712084140
14441010,249916763
14441010,14870662
14441010,17329012
14441010,218093558
14441010,4324999643
14441010,3063225423
14441010,49012692
14441010,3053700759
14441010,4084094110
14441010,391591246
14441010,866683313011949568
14441010,42889581
14441010,893466663991074816
14441010,18380230
14441010,2537047539
14441010,38489678
14441010,13822342
14441010,16126218
14441010,34376328
14441010,43628521
14441010,46996286
14441010,47987639
14441010,163536154
14441010,184846519
14441010,204862909
14441010,256820224
14441010,278238526
14441010,300577351
14441010,324766896
14441010,414115317
14441010,419163515
14441010,453378371
14441010,549256590
14441010,1248692233
14441010,1939127220
14441010,1949932650
14441010,2243006317
14441010,2250606482
14441010,2257276331
14441010,2298193182
14441010,2653127059
14441010,2765152203
14441010,2913116158
14441010,2993442316
14441010,3280117165
14441010,3298255132
14441010,3308389667
14441010,4196385453
14441010,4435699403
14441010,780892923520966656
14441010,790968021254828032
14441010,825519149669609472
14441010,877368091247865856
14441010,937390725884456961
14441010,2750994354
14441010,2593507370
14441010,771714587968282624
14441010,2687784162
14441010,23602600
14441010,115564212
14441010,807095
14441010,2660613438
14441010,2904169317
14441010,2445816998
14441010,1658572099
14441010,915580697880023040
14441010,902151808700882945
14441010,3362637574
14441010,822191111414444034
14441010,3224616765
14441010,110163561
14441010,734854525375287298
14441010,1342655198
14441010,18458348
14441010,17237540
14441010,1358100703
14441010,1285001412
14441010,797738947564564480
14441010,844923313960992768
14441010,24022800
14441010,239884649
14441010,356335627
14441010,143879845
14441010,18815507
14441010,95431448
14441010,867076192729534464
14441010,66457303
14441010,2799883514
14441010,26924716
14441010,2182748247
14441010,153788080
14441010,897554925294690304
14441010,20485298
14441010,16369150
14441010,25369216
14441010,98047662
14441010,18742124
14441010,15675138
14441010,14437914
14441010,2164512048
14441010,742166854752342016
14441010,38630618
14441010,14312864
14441010,871019072540090369
14441010,17998609
14441010,25053299
14441010,7144422
14441010,757624648741822465
14441010,32352938
14441010,430048955
14441010,821155317723578370
14441010,889458549159538689
14441010,1601135779
14441010,792170166
14441010,611720387
14441010,415866756
14441010,800942537083068416
14441010,86158995
14441010,15102849
14441010,14260960
14441010,4021258025
14441010,4558576752
14441010,2874187354
14441010,872788367209099265
14441010,1458347900
14441010,817849228399640576
14441010,865254690073837569
14441010,3025745218
14441010,22947870
14441010,523386042
14441010,2270076919
14441010,837665288044822528
14441010,2617846409
14441010,873328778
14441010,8904302
14441010,19608297
14441010,38400130
14441010,6708952
14441010,44297825
14441010,145607857
14441010,1451773004
14441010,50626996
14441010,18164420
14441010,487118986
14441010,2319946647
14441010,1359486967
14441010,89256736
14441010,140980031
14441010,2159259906
14441010,42955173
14441010,3414994726
14441010,257543534
14441010,152502698
14441010,478080400
14441010,3046955193
14441010,432049683
14441010,3068604845
14441010,98029391
14441010,41644309
14441010,63989305
14441010,20172250
14441010,299743215
14441010,42947077
14441010,1526047082
14441010,369496425
14441010,1283558792
14441010,2252396706
14441010,2308599278
14441010,18470222
14441010,2414652090
14441010,2281217568
14441010,1966868856
14441010,46764149
14441010,2804517018
14441010,2830389057
14441010,232096667
14441010,3393809709
14441010,3355396005
14441010,3247932244
14441010,2803569679
14441010,2743178684
14441010,2727152040
14441010,2562382525
14441010,1924165844
14441010,1887580596
14441010,1665513908
14441010,556260365
14441010,306199829
14441010,745661613852655616
14441010,68841260
14441010,839472263846068225
14441010,806525353917382657
14441010,826440587704430593
14441010,804760201672921088
14441010,702194243805143040
14441010,822468084397182976
14441010,4874636325
14441010,4881793799
14441010,763025659320938496
14441010,45950575
14441010,27246908
14441010,19321518
14441010,6653022
14441010,39177354
14441010,14055301
14441010,91796707
14441010,708482287474757632
14441010,18846918
14441010,2974445129
14441010,766326031259230212
14441010,871092509170163713
14441010,801109408457641984
14441010,826796106755559425
14441010,9624742
14441010,21114659
14441010,1115348904
14441010,110244650
14441010,2527651813
14441010,295987623
14441010,15358305
14441010,626533732
14441010,48821708
14441010,721084335118540800
14441010,191356770
14441010,449396661
14441010,2306514367
14441010,23771696
14441010,48824213
14441010,4898797354
14441010,15472705
14441010,75682459
14441010,1648615956
14441010,1586014255
14441010,510403018
14441010,15235829
14441010,177312593
14441010,23999515
14441010,282047676
14441010,84614572
14441010,44961877
14441010,327778344
14441010,3981908729
14441010,24365404
14441010,29274213
14441010,3256768258
14441010,2835255695
14441010,3178376214
14441010,191531639
14441010,2596810136
14441010,3073873055
14441010,780480292834439168
14441010,512411884
14441010,425460824
14441010,823565852922576897
14441010,4831260556
14441010,124017187
14441010,69231187
14441010,624036715
14441010,3836403113
14441010,3667426463
14441010,573848585
14441010,2841935453
14441010,185194113
14441010,626249304
14441010,36670025
14441010,839180701283074048
14441010,304208583
14441010,402873143
14441010,3378898240
14441010,33773592
14441010,3276599870
14441010,42484603
14441010,2445809510
14441010,19495715
14441010,20693661
14441010,15245706
14441010,3815070815
14441010,132341976
14441010,3387798939
14441010,22814981
14441010,2482461865
14441010,40047360
14441010,759825967
14441010,2602156993
14441010,1975377710
14441010,16459325
14441010,726320420
14441010,30877497
14441010,1242014982
14441010,6507762
14441010,2565865626
14441010,29756321
14441010,216076947
14441010,2519534508
14441010,3301820160
14441010,839926955403259904
14441010,4375691836
14441010,3299878853
14441010,138831249
14441010,279329068
14441010,3152224059
14441010,74354172
14441010,350400702
14441010,743178387791839232
14441010,180049205
14441010,361794267
14441010,351206416
14441010,22229397
14441010,54542691
14441010,3130955249
14441010,118253970
14441010,28937863
14441010,823947212485001217
14441010,70188601
14441010,17041374
14441010,21461359
14441010,793668116471513088
14441010,168922895
14441010,3024075586
14441010,2325756884
14441010,82282572
14441010,23114836
14441010,1537108038
14441010,26859271
14441010,208725869
14441010,761207626600484865
14441010,18090660
14441010,2690417377
14441010,826826203113852930
14441010,23490560
14441010,45332531
14441010,213482476
14441010,14216661
14441010,1262206284
14441010,44300930
14441010,27864585
14441010,713104410
14441010,21820251
14441010,818919922638159874
14441010,14086367
14441010,363275171
14441010,165462788
14441010,99297884
14441010,2205658508
14441010,18917572
14441010,16132544
14441010,311441189
14441010,808333589490364416
14441010,817473180600324096
14441010,743250751166636032
14441010,370808273
14441010,821819040
14441010,74206438
14441010,1907765814
14441010,756004160
14441010,22173094
14441010,16831863
14441010,389225338
14441010,836350213
14441010,1268426611
14441010,291849321
14441010,78744813
14441010,380648579
14441010,335455570
14441010,108358687
14441010,19767193
14441010,3091302441
14441010,1062123997
14441010,300735398
14441010,196706473
14441010,515030991
14441010,720261341898887168
14441010,778241756160745472
14441010,27055034
14441010,1445504574
14441010,557846474
14441010,14345113
14441010,317176427
14441010,42995067
14441010,18336389
14441010,54645160
14441010,54885400
14441010,22774112
14441010,93930694
14441010,1114465094
14441010,27956978
14441010,803480474
14441010,276788064
14441010,21619519
14441010,60155066
14441010,40113278
14441010,357606935
14441010,970207298
14441010,822215679726100480
14441010,1536791610
14441010,216776631
14441010,790748051862192133
14441010,29442313
14441010,91455335
14441010,3244305970
14441010,25840281
14441010,179525103
14441010,18220630
14441010,91478624
14441010,4898091
14441010,18949452
14441010,32353291
14441010,20855107
14441010,985820190
14441010,536355019
14441010,46575796
14441010,2374087363
14441010,2874559589
14441010,284241195
14441010,439366488
14441010,17175213
14441010,105165282
14441010,2660058476
14441010,173939580
14441010,2690731844
14441010,4878803272
14441010,760477613869690881
14441010,1965264416
14441010,16017475
14441010,3061849148
14441010,19546529
14441010,27879454
14441010,28120277
14441010,3260100206
14441010,624169175
14441010,3315283178
14441010,18812301
14441010,15945641
14441010,14345759
14441010,6577642
14441010,21430574
14441010,5141841
14441010,18721684
14441010,107145333
14441010,23447403
14441010,17233201
14441010,14420319
14441010,19720630
14441010,26939677
14441010,59863790
14441010,18650447
14441010,770692010898550784
14441010,81003238
14441010,47348884
14441010,37564255
14441010,48459553
14441010,2571732842
14441010,42794332
14441010,14385531
14441010,23012995
14441010,15937898
14441010,15946645
14441010,43651920
14441010,33639255
14441010,33588988
14441010,15585350
14441010,26759755
14441010,83223036
14441010,16134525
14441010,168681472
14441010,19809471
14441010,28101965
14441010,18918483
14441010,740208036254482432
14441010,3335052310
14441010,4344574876
14441010,109093845
14441010,3342070481
14441010,3315793157
14441010,3648175757
14441010,1913811
14441010,541050337
14441010,4870162235
14441010,3372652462
14441010,34614428
14441010,338436833
14441010,4127268809
14441010,57865646
14441010,4105132719
14441010,2571009685
14441010,504669865
14441010,15575800
14441010,926932717
14441010,341849526
14441010,60559864
14441010,321215177
14441010,925824896
14441010,557175333
14441010,2966688885
14441010,138457720
14441010,43169612
14441010,48187914
14441010,2250535315
14441010,2387095932
14441010,2331174223
14441010,2252440616
14441010,123578038
14441010,625211555
14441010,2887202265
14441010,2286085460
14441010,867854196
14441010,2775202518
14441010,3293130611
14441010,520862707
14441010,121484740
14441010,4794569426
14441010,3114721961
14441010,3172823153
14441010,3696565696
14441010,91076518
14441010,14275291
14441010,731222423471857666
14441010,44914646
14441010,146496423
14441010,444460226
14441010,2573380633
14441010,82998105
14441010,16787814
14441010,1011015176
14441010,930174438
14441010,15484063
14441010,1380083845
14441010,227682918
14441010,2411176891
14441010,1161840631
14441010,3151494346
14441010,71549708
14441010,873996476
14441010,5402612
14441010,3420477195
14441010,1623034315
14441010,3389175293
14441010,321412158
14441010,152617843
14441010,199451056
14441010,28758060
14441010,230066969
14441010,125984385
14441010,620562945
14441010,36758620
14441010,747252373861572609
14441010,16005806
14441010,258802446
14441010,18700629
14441010,116529568
14441010,229535936
14441010,119049214
14441010,14073364
14441010,593091020
14441010,132291445
14441010,520828369
14441010,333182089
14441010,270458928
14441010,108493356
14441010,2313699698
14441010,137245465
14441010,2283779258
14441010,16151688
14441010,66822174
14441010,26121706
14441010,2796929687
14441010,489015646
14441010,77527412
14441010,605153786
14441010,90385353
14441010,3514052428
14441010,18514796
14441010,16373878
14441010,3630310753
14441010,17333183
14441010,110326494
14441010,308747196
14441010,428333
14441010,47404357
14441010,695657849632989184
14441010,2314599816
14441010,75021264
14441010,19936078
14441010,2153992633
14441010,22783254
14441010,787373558
14441010,26396463
14441010,19400935
14441010,2916305152
14441010,3406000307
14441010,3035511182
14441010,703302487827058688
14441010,1325821554
14441010,253026714
14441010,66488004
14441010,26756955
14441010,2192324467
14441010,1591526690
14441010,712295901667184640
14441010,134648801
14441010,348192218
14441010,939019548
14441010,16582975
14441010,2666702652
14441010,154161107
14441010,3105009425
14441010,2924858984
14441010,2651321516
14441010,3808439839
14441010,87818409
14441010,3108351
14441010,4890138308
14441010,1877831
14441010,17006157
14441010,515800498
14441010,16686144
14441010,20065936
14441010,2264947477
14441010,32468665
14441010,17544803
14441010,7152572
14441010,16480582
14441010,166816694
14441010,20536157
14441010,18448971
14441010,811377
14441010,2385840248
14441010,2203225459
14441010,293709920
14441010,188014222
14441010,500345882
14441010,38398571
14441010,564773719
14441010,91031837
14441010,14216617
14441010,1377974144
14441010,2548061040
14441010,1321791710
14441010,1233663476
14441010,40273
14441010,19604769
14441010,16808947
14441010,26614415
14441010,24979946
14441010,237584110
14441010,1236101
14441010,85116185
14441010,11996222
14441010,24252078
14441010,2954112131
14441010,5943622
14441010,16242081
14441010,13
14441010,183749519
14441010,168857946
14441010,2529971
14441010,5520332
14441010,3754891
14441010,20
14441010,1081
14441010,1000591
14441010,586
14441010,15973881
14441010,11740902
14441010,46300208
14441010,336558087
14441010,137370992
14441010,97732796
14441010,130649891
14441010,17874544
14441010,2165246972
14441010,960985398
14441010,456109840
14441010,783214
14441010,3290120198
14441010,56505125
14441010,13058772
14441010,38679388
14441010,2425151
14441010,3555378377
14441010,36167889
14441010,294258287
14441010,20800328
14441010,21316253
14441010,39389304
14441010,19914257
14441010,2604802778
14441010,419255516
14441010,47427860
14441010,22023030
14441010,922252596
14441010,105802207
14441010,2467791
14441010,51241574
14441010,14062180
14441010,21918310
14441010,30013010
14441010,57741304
14441010,123282802
14441010,282280747
14441010,172779883
14441010,867244219
14441010,242907470
14441010,249180181
14441010,21874737
14441010,164691705
14441010,20437286
14441010,803397858
14441010,26458435
14441010,86640232
14441010,20179628
14441010,496313017
14441010,19998344
14441010,23227706
14441010,611109113
14441010,237960956
14441010,30525763
14441010,48905702
14441010,626622567
14441010,1713518166
14441010,2190865686
14441010,26435784
14441010,782615960
14441010,2938515873
14441010,1283516718
14441010,34551256
14441010,3492978202
14441010,1336207892
14441010,12889162
14441010,104561488
14441010,15168790
14441010,621055618
14441010,301073375
14441010,29737334
14441010,106895787
14441010,158396052
14441010,3242312421
14441010,3317383055
14441010,291347894
14441010,265937997
14441010,3028646187
14441010,22485748
14441010,49686679
14441010,14717197
14441010,17560195
14441010,19881931
14441010,21201942
14441010,14955620
14441010,2308445042
14441010,331803536
14441010,16313140
14441010,1725985022
14441010,3438682535
14441010,1080509366
14441010,119777089
14441010,2329337918
14441010,3389619256
14441010,3409261359
14441010,184096600
14441010,3388302905
14441010,336218991
14441010,14275261
14441010,1769191
14441010,82649553
14441010,1699724371
14441010,40966955
14441010,14606079
14441010,1241258612
14441010,224495471
14441010,2733320850
14441010,1604140382
14441010,80613131
14441010,3381573255
14441010,2749923311
14441010,397734982
14441010,3105661923
14441010,526564456
14441010,337377275
14441010,1239252284
14441010,16554084
14441010,138515671
14441010,47125640
14441010,1381064743
14441010,60676826
14441010,1912225345
14441010,1249583558
14441010,196476919
14441010,167515348
14441010,238349071
14441010,27578677
14441010,212041423
14441010,1184045624
14441010,174843141
14441010,836145468
14441010,3177050092
14441010,14385895
14441010,1049097956
14441010,1859071753
14441010,3227346389
14441010,1325938778
14441010,237032163
14441010,1491617240
14441010,359173508
